active,cerebral,creative,domestic,games,indoors,music,outdoors,physical,sports
0.01233317144215107,-0.010706827975809574,0.0008405297994613647,-0.0018695991020649672,0.005820023827254772,0.011351827532052994,0.00703662633895874,0.011080780066549778,-0.0101691372692585,0.011713117361068726
-0.0033721905201673508,-0.022871550172567368,-0.004107019864022732,0.0027948510833084583,-0.003960703499615192,-0.01181612815707922,-0.012983842752873898,0.0012975913705304265,-0.012372801080346107,-0.009242489002645016
0.011576535180211067,0.0018558056326583028,-0.014830905012786388,0.00029575946973636746,-0.016909291967749596,0.008337234146893024,-0.009626543149352074,0.0009950700914487243,0.015285286121070385,0.013812119141221046
0.017196279019117355,0.005507228430360556,0.021675938740372658,0.026733357459306717,0.013555498793721199,0.00442095473408699,0.02472068928182125,-0.0020918140653520823,0.02313145250082016,0.01269723940640688
-0.01543538086116314,0.014391688629984856,0.017729979008436203,0.008151938207447529,0.006226969417184591,-0.00019324854656588286,0.01351827010512352,0.01592112146317959,0.020211949944496155,-0.0002858169318642467
-0.013963378965854645,-0.019915636628866196,-0.008099955506622791,-0.0060132695361971855,-0.01944919303059578,-0.023040104657411575,-0.018444593995809555,-0.02353499084711075,-0.018204789608716965,-0.03008798509836197
-0.02527165226638317,0.00682133948430419,-0.011394967325031757,-0.006238941103219986,-0.0036975920666009188,-0.016055399551987648,-0.012326085940003395,-0.01296091265976429,0.002945821499451995,-0.014534726738929749
-0.006053090561181307,-0.003524358617141843,-0.0001378863089485094,0.027358293533325195,-0.013808085583150387,-0.019164199009537697,0.018759768456220627,0.0021718195639550686,0.0013334271498024464,0.00734994700178504
-0.029687657952308655,-0.014752818271517754,0.005288123618811369,-0.0427178218960762,-0.024262377992272377,-0.031572479754686356,-0.023843679577112198,-0.030882174149155617,-0.017138049006462097,-0.027761878445744514
0.025725634768605232,0.01605021022260189,-0.0022296688985079527,0.013463891111314297,0.008075765334069729,0.030711166560649872,0.003597106784582138,0.03757597878575325,0.0039406283758580685,0.006386470515280962
0.01536659523844719,0.004203148651868105,0.005023046396672726,-0.018234234303236008,-0.015323607251048088,-0.00918508879840374,-0.0076190149411559105,-0.021961545571684837,-0.022892840206623077,-0.003188073867931962
0.0189434215426445,0.004928752314299345,-0.019609006121754646,0.01527620479464531,0.013366058468818665,0.013700248673558235,0.0005224369815550745,-0.009240650571882725,-0.015622152015566826,0.006758097093552351
0.0012931602541357279,-0.00021222641225904226,-0.020951170474290848,-0.02055343985557556,-0.005037705879658461,-0.009427332319319248,-0.009578581899404526,-0.017747916281223297,0.01908906362950802,-0.009504004381597042
0.001624188618734479,0.01884562149643898,0.007200706284493208,0.011429378762841225,0.0005573576199822128,-0.008189195767045021,-0.008489171974360943,-0.007907223887741566,0.030009130015969276,0.00469694659113884
0.0365111418068409,-0.0020948867313563824,0.01838763803243637,-0.017262110486626625,-0.017021553590893745,-0.017239704728126526,0.0012572745326906443,0.00134426134172827,0.006902240216732025,-0.029124509543180466
-0.0006990287802182138,-0.003591234562918544,-0.014535629190504551,0.0027948510833084583,0.011534803546965122,-0.0005744886002503335,0.012620706111192703,-0.013920980505645275,-0.0035511271562427282,0.003468514187261462
0.023249370977282524,0.0209321491420269,0.038734834641218185,0.030496859923005104,0.032864365726709366,0.045057401061058044,0.02539214864373207,0.03184224292635918,0.011116571724414825,0.018856605514883995
0.006575857289135456,0.01995576173067093,0.013173333369195461,0.012783406302332878,0.03300469368696213,0.02866555005311966,0.017211299389600754,0.021254830062389374,0.016408173367381096,0.005539988167583942
-0.012759639881551266,-0.0007331267697736621,0.004707638174295425,0.019456330686807632,0.010089444927871227,0.009898362681269646,-0.0026926915161311626,0.008607272990047932,-0.006035512778908014,-0.0028198882937431335
-0.004529499914497137,0.0047715939581394196,-0.004224459175020456,-0.01417909562587738,0.006184871774166822,-0.001308790990151465,0.017142783850431442,0.011747494339942932,-0.008519898168742657,-0.009462712332606316
0.02150222845375538,0.03932301700115204,0.011824458837509155,0.002504950389266014,0.005455176346004009,0.002964125480502844,0.014045845717191696,0.010600746609270573,0.02459120564162731,0.012559600174427032
-0.014775043353438377,-0.010539637878537178,0.007569801528006792,-0.008533843792974949,-0.02391156367957592,-0.021505892276763916,0.0038814495783299208,-0.00626377435401082,-0.013032495975494385,-0.010082090273499489
-0.001472001546062529,-0.005527290981262922,-0.02148803509771824,0.002272335346788168,0.00018472611554898322,-0.0033241272903978825,-0.023281846195459366,-0.006240439601242542,0.007298759184777737,-0.015250451862812042
-0.020264096558094025,-0.010405885986983776,-0.002016600454226136,-0.012054313905537128,0.010482357814908028,0.010147335939109325,-0.012250718660652637,0.012227527797222137,-0.012169277295470238,-0.013605659827589989
-0.008013466373085976,-0.023941563442349434,-0.01295187696814537,-0.010762780904769897,0.008209075778722763,0.011028834618628025,0.018951615318655968,-0.0004108622670173645,-0.0035686723422259092,0.018361102789640427
0.022946715354919434,0.007436597719788551,0.021139072254300117,0.016859374940395355,-0.0020171874202787876,0.007085639517754316,0.02122635580599308,0.013760969042778015,0.025587765499949455,0.012456370517611504
0.016219530254602432,0.01244560070335865,0.011166798882186413,0.010186451487243176,0.02830376848578453,0.030764998868107796,0.029571644961833954,0.01944136992096901,0.005060005467385054,0.022806858643889427
-0.05068087577819824,-0.0381460003554821,-0.014549050480127335,-0.023816991597414017,-0.023658975958824158,-0.03138406574726105,-0.02636508084833622,-0.03378904610872269,-0.03635343536734581,-0.014204392209649086
-0.004391930066049099,-0.014940070919692516,-0.01640123687684536,-0.03382984921336174,-0.0014778089243918657,-0.03924354165792465,-0.00014163609012030065,-0.03754930943250656,-0.010105974972248077,-0.014534726738929749
0.01917729154229164,0.013388550840318203,0.011052715592086315,-0.00017717359878588468,0.004479909781366587,0.020092802122235298,0.009619691409170628,0.004863675683736801,0.007446138188242912,-0.002298578852787614
0.03158612549304962,-0.00041337651782669127,0.0027866666205227375,0.004978653974831104,0.021385693922638893,0.026566101238131523,0.015347655862569809,0.01732121966779232,0.021026041358709335,0.021210240200161934
0.01062730047851801,-0.011803592555224895,-0.001993112498894334,0.0011318279430270195,0.007458330597728491,0.026646850630640984,-0.006097952835261822,0.010607413947582245,0.005028424318879843,-0.011451602913439274
-0.005736678838729858,-0.019006123766303062,-0.023125475272536278,-0.026261184364557266,-0.00031682997359894216,-0.003229921218007803,-0.008215107023715973,-0.0031902247574180365,-0.012955297715961933,-0.005543428938835859
0.008825130760669708,0.01471269316971302,0.01390481274574995,0.017331548035144806,0.018635302782058716,0.023309264332056046,0.011462780646979809,0.030588820576667786,-0.011958736926317215,0.02118271216750145
-0.017113737761974335,-0.006868152413517237,-0.00277492287568748,-0.010582244023680687,0.011310281231999397,0.006126756779849529,-0.004210327751934528,0.006307110656052828,0.0038143035490065813,-0.0028284909203648567
-0.0192873477935791,0.006503678858280182,-0.018709758296608925,0.003919735085219145,-0.007247841916978359,-0.00411142036318779,-0.011387412436306477,-0.02220156416296959,-0.006723280530422926,0.016668137162923813
-0.004385051317512989,0.0012355318758636713,-0.008207328617572784,0.00840191263705492,0.012643379159271717,0.024143660441040993,0.01767721027135849,0.019108012318611145,-0.0037686864379793406,0.02068720944225788
0.01580682024359703,0.019795259460806847,0.013428344391286373,0.01812313310801983,0.008384482935070992,0.02624310925602913,0.01995195262134075,0.006610465701669455,0.008505862206220627,0.01917317695915699
0.017168765887618065,0.010492824949324131,0.014965121634304523,0.01233900710940361,0.007893341593444347,0.011372013948857784,0.007331246510148048,-0.0016367819625884295,0.02365078777074814,-0.003096887841820717
0.03087076172232628,0.010506200604140759,0.004546578507870436,0.028885914012789726,0.023336226120591164,0.012145849876105785,0.013806038536131382,-0.0015201070345938206,0.0296441912651062,0.0013695125235244632
-0.01890215091407299,-0.023714186623692513,-0.021823575720191002,-0.002787907375022769,-0.03002977930009365,-0.004881891421973705,-0.00435763830319047,-0.0016326149925589561,-0.006674154195934534,-0.046494606882333755
0.008288607001304626,0.012726479209959507,0.00869050808250904,-0.01173490285873413,0.004781610798090696,0.010174252092838287,0.019595667719841003,0.008413925766944885,-0.003128290409222245,0.012504544109106064
-0.0016663195565342903,0.0022453574929386377,0.007536247372627258,-0.029719162732362747,-0.002929306821897626,-0.014978759922087193,0.011305193416774273,-0.00882062129676342,-0.006751352455466986,-0.011024920269846916
0.0023455724585801363,0.00796491652727127,0.022239647805690765,0.023025406524538994,0.04094714671373367,0.02425132505595684,0.025542885065078735,0.026921896263957024,0.02304723672568798,0.023811625316739082
-0.00029384143999777734,-0.007376409135758877,0.0008656953577883542,0.0047078486531972885,0.0018873857334256172,0.0029708545189350843,-0.00792733859270811,-0.011207455769181252,-0.009993686340749264,-0.010219729505479336
-0.006510511506348848,-0.023767687380313873,-0.02419920638203621,-0.05566093325614929,-0.030731409788131714,-0.02060420624911785,-0.01627947762608528,-0.01833462528884411,-0.017797743901610374,-0.017796780914068222
0.005812342744320631,0.013047483749687672,0.003818454686552286,0.01148492842912674,0.017428498715162277,-4.064343556819949e-06,-0.0005686854710802436,0.00028085309895686805,-0.008274266496300697,0.013419847004115582
0.006111558061093092,0.021440405398607254,0.02637350931763649,0.028997013345360756,0.003462545806542039,0.02617581933736801,0.01444324105978012,0.026308519765734673,0.03186189383268356,0.013598778285086155
-0.01858573965728283,-0.0349092073738575,-0.021340398117899895,-0.01481791865080595,-0.009612335823476315,-0.008592936210334301,-0.011325747705996037,-0.0034869122318923473,-0.009846307337284088,-0.018416158854961395
-0.016178259626030922,-0.02461032196879387,-0.022615453228354454,-0.012095976620912552,-0.011611982248723507,-0.01810101605951786,-0.011654626578092575,-0.012714228592813015,-0.007607553154230118,-0.022724274545907974
-0.04072079062461853,-0.01317454781383276,-0.022534923627972603,-0.026219522580504417,-0.004241355694830418,-0.040454763919115067,-0.025282522663474083,-0.03861605376005173,-0.04275388643145561,-0.025766106322407722
0.011507750488817692,-0.013187922537326813,-0.01594489999115467,-0.013866627588868141,-0.00045825232518836856,-0.002805994125083089,-0.014306208118796349,0.006657135207206011,-0.023608678951859474,-0.00183748675044626
-0.005674772430211306,0.0014829725259914994,0.001451214193366468,-0.011318279430270195,0.0008836157503537834,0.013000432401895523,-0.005330570042133331,0.01538775023072958,0.01121482439339161,-0.00354077504016459
-0.006173464469611645,0.012599415145814419,-0.010395055636763573,-0.0024910629726946354,-0.0023943136911839247,-0.009837801568210125,-0.0025299652479588985,-0.009887362830340862,0.003740614280104637,0.0012550997780635953
0.021928695961833,0.02558671124279499,0.026615099981427193,0.01920635625720024,0.01839674822986126,0.03765549883246422,0.004689942114055157,0.03213559463620186,0.016674857586622238,0.00539202569052577
-0.0022733481600880623,-0.02395493909716606,-0.01363637950271368,-0.015234542079269886,-0.0015795453218743205,-0.02371300384402275,-0.011908136308193207,-0.016627836972475052,-0.020183876156806946,-0.013860292732715607
-0.020869405940175056,0.007984980009496212,-0.008784458972513676,-0.009818433783948421,-0.031096257269382477,-0.0050938548520207405,-0.0215415321290493,-0.02170819602906704,-0.034248024225234985,-0.043273843824863434
0.025560550391674042,0.019808635115623474,0.016991788521409035,0.004173181485384703,0.011934733018279076,0.0043233842588961124,0.007612163200974464,0.020588116720318794,0.017545094713568687,0.006992084439843893
-0.0012303937692195177,-0.008573487401008606,-0.01876344345510006,0.030774608254432678,0.00912119448184967,0.028100313618779182,-0.005121595226228237,0.017187876626849174,-0.003063373500481248,0.013929112814366817
-0.04757178947329521,-0.016598593443632126,-0.027326446026563644,-0.03569076955318451,-0.0450446680188179,-0.03986261039972305,-0.05555303394794464,-0.029015377163887024,-0.027917753905057907,-0.05546870082616806
-0.004003293812274933,-0.00790472887456417,-0.007180573884397745,0.012026539072394371,-0.018186260014772415,-0.011937250383198261,-0.007845118641853333,-0.029202057048678398,-0.004214331973344088,-0.013061984442174435
-0.00046816872782073915,-0.0011837029596790671,0.0011165121104568243,-0.007520059123635292,0.006735651753842831,-0.01740119978785515,0.019486041739583015,-0.03077550046145916,-0.015916910022497177,-0.010804696939885616
-0.0019328618654981256,0.007443285081535578,-0.014656423591077328,-0.004673129878938198,0.0017277647275477648,-0.0010867338860407472,0.002031508833169937,-0.013227597810328007,-0.014043093658983707,0.01533303502947092
-0.0048803044483065605,-0.024168942123651505,-0.01485774852335453,-0.0179287102073431,0.001038412912748754,-0.007119284477084875,-0.005563525483012199,-0.017427893355488777,-0.029363470152020454,-0.00634861970320344
0.00540307117626071,-0.002925819717347622,0.0011425166158005595,-0.02133113704621792,-0.008209075778722763,-0.011708464473485947,0.013477160595357418,0.004080287180840969,0.005410907324403524,0.0038711095694452524
-0.01598566211760044,-0.011215084232389927,-0.008381810039281845,-0.010922485962510109,-0.011205037124454975,-0.0031407619826495647,-0.004021908156573772,-0.016774514690041542,-0.025770235806703568,-0.019558565691113472
0.010991862043738365,0.006219456437975168,0.0071671525947749615,0.016748275607824326,0.0027363584376871586,0.010853881016373634,-0.0023415451869368553,0.013374275527894497,0.0037090331315994263,0.00275106867775321
0.004663631319999695,0.0006892395322211087,0.0009403532021678984,0.019775740802288055,0.007111023645848036,0.01563820242881775,0.029078327119350433,0.011340798810124397,-0.004817883018404245,-0.0040603638626635075
0.026564812287688255,0.014993571676313877,0.023246269673109055,0.04099578037858009,0.02563757449388504,0.02151934988796711,0.0014850912848487496,0.026135174557566643,0.019313640892505646,0.01416310016065836
0.006551782600581646,-0.01288698147982359,-0.017327329143881798,-0.011526591144502163,0.007212760392576456,-0.008996676653623581,-0.014552867040038109,-0.011294128373265266,-0.0012816691305488348,-0.003490880597382784
0.012972873635590076,0.003275246126577258,0.0222933329641819,-0.007624214980751276,0.02328009530901909,0.01129799522459507,0.043960072100162506,0.0018484635511413217,0.008870800025761127,0.01913188397884369
-0.0007097764755599201,0.012572664767503738,0.011515761725604534,-0.0038502980023622513,0.004897379782050848,-0.00401721429079771,0.018979020416736603,0.013694297522306442,-0.027103662490844727,0.004473282489925623
-0.004357537254691124,-0.030388398095965385,-0.0230046808719635,-0.018873056396842003,-0.010840189643204212,-0.027373582124710083,-0.018992723897099495,-0.032908983528614044,-0.010513020679354668,-0.026550650596618652
0.004725537728518248,-0.0063632396049797535,-0.016615983098745346,-0.006537521257996559,-0.005949825514107943,-0.0176030695438385,-0.028420571237802505,0.003986947238445282,-0.008737456984817982,-0.004246177151799202
-0.012168087996542454,0.02099902555346489,-0.008462339639663696,0.005423052702099085,0.008630053140223026,-0.019083451479673386,0.00128125527407974,-0.011454139836132526,-0.0056389933452010155,0.012408196926116943
-0.011837919242680073,-0.016063585877418518,-0.015971744433045387,-0.006304906215518713,0.009282569400966167,0.004340206738561392,0.01122982520610094,-0.012280864641070366,-0.01316583901643753,-0.0025635347701609135
0.019727572798728943,0.004022583831101656,0.036748431622982025,0.010235057212412357,0.04148038849234581,0.020550373941659927,0.027721703052520752,0.019921403378248215,0.0366060845553875,0.037052541971206665
-0.002873498247936368,-0.01750810444355011,0.013300838880240917,-0.0018695991020649672,0.009507091715931892,0.015692032873630524,0.003689603880047798,0.015787778422236443,0.0065443203784525394,0.0035201290156692266
0.02152974158525467,0.025506459176540375,0.0327756293118,0.020761750638484955,0.013015243224799633,0.019769810140132904,0.0018259600037708879,0.013347606174647808,0.01894870214164257,-0.011974632740020752
0.009444196708500385,-0.0071022179909050465,0.009656865149736404,0.010693343356251717,-0.006882993970066309,-8.70039002620615e-05,-0.007824564352631569,-0.004550320561975241,0.01383255235850811,0.015773480758070946
-0.014885099604725838,-0.018644994124770164,-0.025138719007372856,-0.015262316912412643,-0.025890160351991653,-0.021990379318594933,-0.016430214047431946,-0.03586919233202934,-0.014513302594423294,-0.02176079712808132
0.023194342851638794,0.022202791646122932,0.036023665219545364,0.004568974021822214,0.008609004318714142,-0.0052822669968008995,0.015868380665779114,0.004833673592656851,0.014155382290482521,0.006001080386340618
-0.01388771552592516,-0.006797933019697666,-0.02100485749542713,-0.030496859923005104,-0.0036169046070426702,-0.012253513559699059,-0.0097567243501544,-0.005890414584428072,-0.03784126043319702,-0.02158186584711075
0.0157517921179533,0.01960800774395466,0.014790640212595463,0.008374137803912163,0.01884579099714756,0.0027572086546570063,0.0231311097741127,0.009520670399069786,-0.00014979124534875154,0.002374280709773302
-0.012587676756083965,-0.02094552479684353,-0.007563090417534113,-0.024150291457772255,-0.005023673642426729,-0.012785105034708977,-0.0032305445056408644,-0.01396098267287016,-0.02880202792584896,-0.023150956258177757
-0.032356519252061844,-0.03338443860411644,-0.03315143659710884,-0.02949696220457554,-0.020249051973223686,-0.033725760877132416,-0.02269260585308075,-0.01668117381632328,-0.017853887751698494,-0.02989528886973858
-0.014830071479082108,0.0067879012785851955,0.01491143461316824,-0.0007143361726775765,-0.014720205217599869,0.0060661956667900085,-6.685694097541273e-05,0.006690470967441797,0.005481087602674961,-0.009056676179170609
0.016535943374037743,0.020437268540263176,0.03795637935400009,0.015317867510020733,0.01877562887966633,0.008599665015935898,0.03475147858262062,0.015641100704669952,0.025349153205752373,0.025105437263846397
-0.019713815301656723,-0.004163023550063372,-0.0021038411650806665,-0.023275380954146385,-0.009072080254554749,-0.029338451102375984,-0.034778885543346405,-0.029948774725198746,-0.02223314344882965,-0.02200854942202568
